name,category,price,quality
Warrior Fantasy,Simulación,1621,15
Chronicles Empire,RPG,29332,92
Galaxy Empire,Estrategia,37728,24
Legends Legends,Simulación,60028,56
Heroes Quest,Deportes,63091,71
Quest Empire,Simulación,7626,53
Quest Quest,Carreras,6908,28
Dragon Kingdom,Deportes,1730,17
Quest Heroes,Estrategia,64980,94
Kingdom Kingdom,Acción,7942,0
Warrior Heroes,Simulación,39855,65
Chronicles Kingdom,Aventura,65761,28
Quest Empire,Estrategia,60702,4
Galaxy Fantasy,Puzzle,9513,60
Dragon Kingdom,RPG,41772,69
Warrior Warrior,Simulación,42144,84
Warrior Dragon,Aventura,51604,10
Heroes Warrior,Estrategia,54353,41
Warrior Chronicles,RPG,42554,80
Warrior Quest,Deportes,27195,40
Legends Quest,Carreras,19088,53
Warrior Galaxy,Acción,5868,58
Dragon Legends,Acción,54025,93
Dragon Heroes,Deportes,42800,5
Chronicles Warrior,Carreras,69562,54
Heroes Heroes,Estrategia,12625,93
Legends Warrior,Puzzle,27119,98
Galaxy Warrior,Simulación,46249,60
Galaxy Empire,Aventura,64635,70
Heroes Warrior,Estrategia,42647,99
Warrior Legends,Simulación,56003,55
Heroes Heroes,Estrategia,52473,6
Quest Fantasy,Acción,41028,87
Kingdom Kingdom,Carreras,45304,62
Chronicles Chronicles,RPG,31956,50
Dragon Dragon,Simulación,13665,23
Heroes Chronicles,Aventura,23334,56
Warrior Quest,Puzzle,10766,49
Quest Heroes,Estrategia,64250,32
Dragon Dragon,Puzzle,14355,82
Quest Kingdom,Carreras,20038,15
Empire Warrior,Estrategia,8903,35
Legends Fantasy,RPG,34149,39
Legends Chronicles,Carreras,40099,86
Kingdom Empire,Deportes,4469,31
Quest Fantasy,Deportes,41537,46
Warrior Empire,Aventura,26555,86
Quest Warrior,Simulación,56779,41
Galaxy Legends,Estrategia,21648,89
Legends Empire,Carreras,31285,15
Warrior Kingdom,Acción,6699,12
Dragon Kingdom,Estrategia,7311,54
Fantasy Empire,Simulación,13495,18
Fantasy Quest,Aventura,22342,35
Galaxy Dragon,Estrategia,1493,12
Empire Legends,Aventura,61585,16
Warrior Galaxy,Estrategia,45703,73
Heroes Kingdom,Acción,17883,1
Quest Dragon,Simulación,39486,98
Empire Kingdom,Estrategia,35004,49
Legends Chronicles,Puzzle,46875,14
Galaxy Kingdom,RPG,23989,28
Empire Empire,Estrategia,17003,51
Galaxy Empire,Simulación,23309,78
Warrior Fantasy,Acción,59423,74
Warrior Heroes,Simulación,50718,35
Legends Warrior,RPG,57525,24
Dragon Dragon,Carreras,40400,0
Kingdom Warrior,Deportes,32260,52
Quest Chronicles,RPG,51482,70
Chronicles Quest,Carreras,2931,3
Dragon Warrior,Carreras,48688,71
Dragon Quest,Deportes,67959,98
Empire Empire,Deportes,39784,88
Empire Quest,RPG,8385,84
Kingdom Dragon,Acción,65851,60
Warrior Quest,Estrategia,48292,27
Warrior Dragon,Deportes,28414,69
Legends Heroes,Deportes,62848,68
Warrior Warrior,Deportes,13314,39
Heroes Dragon,Carreras,68167,20
Chronicles Kingdom,Puzzle,4194,94
Chronicles Legends,Simulación,69477,37
Kingdom Galaxy,RPG,69296,11
Warrior Heroes,Carreras,53678,15
Dragon Fantasy,Aventura,13964,0
Quest Galaxy,Estrategia,28298,87
Galaxy Empire,Simulación,37058,96
Kingdom Dragon,Acción,7045,62
Warrior Legends,RPG,27254,79
Galaxy Heroes,Aventura,41897,43
Legends Heroes,Carreras,56750,53
Warrior Kingdom,Estrategia,58566,19
Fantasy Empire,Acción,60004,99
Galaxy Quest,Acción,35480,55
Heroes Galaxy,Acción,13252,41
Quest Legends,Acción,31915,9
Chronicles Chronicles,Estrategia,13506,41
Empire Chronicles,Carreras,31999,6
Kingdom Galaxy,Acción,65517,76
Chronicles Empire,Estrategia,8770,63
Heroes Quest,Deportes,44889,92
Warrior Warrior,Simulación,7142,77
Warrior Dragon,RPG,10347,1
Empire Galaxy,RPG,38717,97
Fantasy Dragon,Simulación,29246,82
Legends Heroes,Puzzle,14059,4
Legends Legends,Estrategia,62497,32
Dragon Legends,RPG,29773,76
Warrior Quest,Aventura,65230,93
Chronicles Empire,Carreras,56259,34
Kingdom Fantasy,RPG,66762,0
Warrior Quest,Acción,17623,88
Chronicles Chronicles,Carreras,51691,95
Quest Empire,Carreras,61840,8
Quest Empire,Estrategia,14102,95
Empire Dragon,Deportes,67545,63
Galaxy Empire,Puzzle,18126,82
Dragon Legends,Aventura,5245,8
Kingdom Kingdom,Deportes,807,11
Fantasy Dragon,Acción,67084,34
Chronicles Empire,Estrategia,3737,76
Quest Legends,Deportes,40245,9
Empire Kingdom,Deportes,22609,10
Fantasy Heroes,Simulación,42771,91
Fantasy Warrior,Carreras,62273,68
Kingdom Fantasy,Acción,18699,23
Warrior Dragon,Deportes,13367,97
Quest Fantasy,Estrategia,48875,18
Heroes Heroes,Simulación,41776,57
Kingdom Galaxy,Deportes,55807,27
Fantasy Heroes,Estrategia,3294,54
Warrior Legends,Simulación,20931,99
Dragon Dragon,Carreras,21929,55
Heroes Empire,Carreras,48756,35
Heroes Fantasy,Deportes,12961,78
Kingdom Galaxy,Estrategia,27320,14
Heroes Galaxy,RPG,41613,12
Galaxy Warrior,Deportes,50957,5
Quest Empire,Acción,58797,62
Dragon Warrior,Puzzle,23634,71
Heroes Dragon,Carreras,14726,79
Fantasy Quest,Estrategia,64585,90
Warrior Kingdom,Estrategia,27184,1
Legends Quest,Puzzle,8437,61
Dragon Chronicles,Acción,25245,1
Heroes Empire,Puzzle,43643,88
Quest Galaxy,Deportes,48756,53
Empire Kingdom,Puzzle,7674,45
Empire Galaxy,Estrategia,67474,100
Legends Dragon,RPG,19405,98
Chronicles Dragon,Puzzle,35570,11
Empire Dragon,RPG,40343,47
Chronicles Fantasy,Carreras,55700,98
Chronicles Kingdom,Puzzle,12956,25
Chronicles Galaxy,Simulación,33903,50
Legends Heroes,Simulación,28811,28
Legends Heroes,Aventura,13455,83
Chronicles Quest,Puzzle,43319,21
Heroes Quest,Deportes,5782,43
Kingdom Heroes,Simulación,8498,55
Kingdom Empire,Aventura,34188,84
Dragon Empire,RPG,6429,22
Quest Kingdom,Puzzle,49864,14
Galaxy Kingdom,Simulación,19142,15
Legends Quest,Simulación,64478,33
Warrior Kingdom,Acción,25815,59
Empire Dragon,Simulación,65729,53
Quest Kingdom,RPG,41817,82
Fantasy Heroes,Puzzle,17023,84
Heroes Dragon,Acción,56452,93
Chronicles Warrior,Acción,50150,29
Warrior Empire,Deportes,46554,69
Galaxy Heroes,Puzzle,56692,71
Kingdom Heroes,Aventura,49010,10
Kingdom Heroes,Acción,28480,81
Fantasy Warrior,Acción,69333,18
Legends Quest,Aventura,41080,27
Galaxy Heroes,RPG,52708,5
Warrior Dragon,Carreras,29155,11
Legends Galaxy,Puzzle,17618,54
Fantasy Empire,Estrategia,23879,63
Empire Quest,Carreras,9166,90
Legends Heroes,Carreras,68488,66
Chronicles Legends,Estrategia,53592,15
Kingdom Legends,RPG,68156,47
Galaxy Quest,Acción,9076,9
Dragon Warrior,Simulación,20421,41
Chronicles Heroes,Acción,18245,73
Chronicles Chronicles,Deportes,38923,87
Warrior Galaxy,Aventura,26248,60
Kingdom Quest,Simulación,28531,13
Heroes Galaxy,Acción,60143,18
Quest Empire,Aventura,8532,97
Dragon Heroes,Deportes,50164,4
Legends Kingdom,Estrategia,5391,26
Fantasy Heroes,Carreras,1304,8
Quest Heroes,Estrategia,13072,18
Fantasy Dragon,Acción,69293,16
Galaxy Warrior,Carreras,2899,89
Quest Fantasy,Acción,29875,95
Quest Chronicles,Carreras,66566,60
Fantasy Fantasy,Acción,34838,64
Kingdom Chronicles,Estrategia,50176,1
Legends Quest,Estrategia,11607,4
Galaxy Heroes,Deportes,11587,80
Heroes Heroes,Puzzle,66014,77
Empire Warrior,Carreras,54963,40
Galaxy Galaxy,Estrategia,69016,96
Quest Heroes,Puzzle,38932,67
Empire Warrior,Acción,13921,21
Dragon Heroes,Carreras,61376,97
Warrior Quest,Estrategia,35114,70
Quest Kingdom,Aventura,9661,59
Empire Legends,Simulación,28119,21
Fantasy Warrior,Simulación,37053,94
Kingdom Chronicles,Carreras,8666,82
Quest Empire,Simulación,19792,90
Empire Empire,Estrategia,69926,53
Empire Quest,Carreras,25843,40
Kingdom Galaxy,Acción,6368,62
Quest Dragon,RPG,237,90
Galaxy Heroes,Puzzle,51669,66
Galaxy Kingdom,Acción,13915,27
Fantasy Quest,Puzzle,24394,19
Quest Kingdom,RPG,61715,99
Dragon Heroes,Simulación,17753,13
Galaxy Galaxy,Acción,9101,5
Heroes Fantasy,Acción,18635,60
Legends Galaxy,Simulación,43246,51
Kingdom Empire,RPG,21120,71
Heroes Legends,Aventura,50278,12
Galaxy Empire,Aventura,29723,49
Fantasy Warrior,Deportes,23102,5
Chronicles Chronicles,Estrategia,50212,53
Quest Warrior,Carreras,17845,34
Galaxy Kingdom,Simulación,26025,42
Dragon Fantasy,Puzzle,4405,0
Heroes Warrior,Puzzle,49178,89
Empire Galaxy,Aventura,59063,3
Heroes Dragon,Acción,33669,59
Quest Heroes,Aventura,6263,25
Quest Chronicles,RPG,8119,15
Heroes Empire,Deportes,15008,54
Heroes Chronicles,Acción,66737,36
Heroes Warrior,Deportes,11743,76
Empire Kingdom,Simulación,49109,65
Heroes Empire,Aventura,18879,88
Empire Kingdom,Aventura,27948,8
Chronicles Quest,Puzzle,37944,54
Fantasy Legends,Aventura,19438,9
Fantasy Quest,Deportes,58995,78
Quest Chronicles,Acción,2749,66
Kingdom Dragon,Acción,21010,15
Legends Galaxy,Carreras,34139,20
Warrior Dragon,Carreras,54979,30
Chronicles Quest,Estrategia,47181,31
Fantasy Fantasy,RPG,105,77
Quest Quest,Carreras,19768,3
Chronicles Quest,Deportes,16598,37
Empire Fantasy,Aventura,32685,48
Dragon Legends,Acción,27747,53
Chronicles Empire,Acción,11577,43
Kingdom Warrior,Deportes,23349,2
Dragon Dragon,Carreras,69657,9
Fantasy Galaxy,Puzzle,37363,4
Legends Kingdom,Carreras,2367,57
Chronicles Legends,Estrategia,6360,36
Heroes Warrior,RPG,7458,3
Fantasy Kingdom,Puzzle,878,62
Legends Legends,RPG,46063,4
Empire Quest,RPG,1178,71
Legends Warrior,Simulación,37653,9
Fantasy Warrior,Acción,3907,94
Galaxy Dragon,Acción,29101,43
Galaxy Fantasy,Deportes,31238,93
Chronicles Dragon,Carreras,46182,4
Fantasy Empire,RPG,19498,53
Kingdom Quest,Aventura,68211,60
Galaxy Legends,Puzzle,27128,91
Quest Galaxy,Estrategia,31454,18
Warrior Fantasy,Simulación,26030,83
Heroes Heroes,Deportes,8868,3
Legends Fantasy,Acción,32263,17
Heroes Kingdom,Estrategia,68071,42
Dragon Dragon,Puzzle,2117,62
Heroes Legends,Puzzle,37854,57
Empire Fantasy,Deportes,32546,51
Warrior Chronicles,Simulación,62200,96
Heroes Quest,Aventura,29134,37
Empire Fantasy,Simulación,30405,10
Quest Quest,Aventura,60338,97
Galaxy Chronicles,Deportes,60832,48
Empire Warrior,RPG,5189,68
Empire Heroes,Carreras,4689,4
Heroes Empire,Aventura,51931,87
Warrior Fantasy,Simulación,51612,36
Dragon Chronicles,Estrategia,65973,38
Legends Empire,Aventura,15452,96
Kingdom Galaxy,Aventura,26785,27
Galaxy Legends,RPG,49803,57
Empire Chronicles,RPG,5014,8
Legends Kingdom,Simulación,30919,20
Legends Chronicles,Estrategia,39565,40
Chronicles Warrior,Estrategia,28259,35
Warrior Chronicles,Puzzle,66665,73
Chronicles Heroes,Acción,51523,1
Galaxy Warrior,Estrategia,27020,23
Kingdom Galaxy,RPG,7246,5
Heroes Galaxy,Aventura,49583,90
Fantasy Quest,Simulación,63721,61
Dragon Galaxy,Estrategia,42443,98
Kingdom Chronicles,Simulación,23909,2
Legends Legends,Simulación,15684,45
Chronicles Warrior,Aventura,48292,18
Legends Galaxy,Aventura,49894,54
Heroes Warrior,Puzzle,14361,20
Galaxy Chronicles,RPG,48810,92
Empire Galaxy,Estrategia,37144,12
Galaxy Dragon,RPG,48183,14
Galaxy Kingdom,RPG,25805,72
Heroes Legends,RPG,28393,9
Kingdom Kingdom,Carreras,11332,90
Dragon Galaxy,Puzzle,29117,4
Fantasy Heroes,Estrategia,54061,45
Kingdom Fantasy,Deportes,15371,93
Chronicles Fantasy,RPG,44371,75
Galaxy Warrior,Puzzle,62089,79
Legends Warrior,Deportes,62808,46
Empire Warrior,Puzzle,61188,77
Fantasy Empire,Estrategia,49631,8
Fantasy Fantasy,Aventura,7485,90
Chronicles Empire,RPG,23475,82
Quest Warrior,RPG,52746,86
Chronicles Dragon,RPG,67029,99
Heroes Kingdom,RPG,47214,71
Chronicles Legends,Puzzle,49316,37
Heroes Quest,Estrategia,3155,17
Warrior Legends,Carreras,48813,81
Legends Chronicles,Puzzle,25871,55
Chronicles Warrior,Acción,29370,25
Legends Legends,Simulación,39905,19
Warrior Warrior,Acción,17253,46
Legends Empire,Puzzle,4890,46
Warrior Dragon,Acción,52039,2
Galaxy Warrior,RPG,43030,18
Galaxy Dragon,Simulación,26534,21
Legends Fantasy,RPG,62371,46
Empire Quest,RPG,10155,41
Chronicles Fantasy,Deportes,27182,42
Fantasy Chronicles,RPG,10940,63
Dragon Legends,Acción,22079,67
Warrior Empire,Simulación,52096,81
Empire Empire,Deportes,25974,18
Quest Dragon,Puzzle,68020,2
Fantasy Warrior,Carreras,48830,14
Galaxy Quest,Carreras,21040,58
Fantasy Kingdom,Deportes,26481,33
Quest Heroes,Aventura,21247,43
Empire Fantasy,Puzzle,63496,76
Galaxy Warrior,Puzzle,6014,37
Dragon Heroes,Deportes,5033,54
Galaxy Legends,Carreras,48179,20
Heroes Warrior,Puzzle,14268,60
Warrior Warrior,Acción,65235,2
Chronicles Heroes,RPG,69076,14
Warrior Heroes,Simulación,31401,56
Dragon Empire,Estrategia,48783,71
Fantasy Quest,RPG,56175,1
Warrior Chronicles,Carreras,36564,9
Chronicles Heroes,Puzzle,27892,58
Galaxy Heroes,Aventura,58822,11
Heroes Chronicles,Deportes,49740,44
Kingdom Warrior,Acción,8114,9
Fantasy Warrior,RPG,13909,79
Kingdom Quest,RPG,28347,64
Chronicles Heroes,RPG,52941,27
Warrior Heroes,Deportes,63110,82
Heroes Kingdom,Acción,33846,78
Fantasy Chronicles,Aventura,17697,91
Chronicles Chronicles,Puzzle,58246,40
Chronicles Quest,Aventura,38964,35
Empire Chronicles,RPG,3642,74
Empire Warrior,Simulación,19540,63
Kingdom Empire,Simulación,60156,86
Empire Galaxy,Carreras,28035,2
Empire Warrior,Simulación,46905,96
Warrior Dragon,Acción,11162,6
Dragon Galaxy,Simulación,10724,33
Heroes Dragon,Puzzle,5700,69
Kingdom Fantasy,Carreras,14280,89
Galaxy Heroes,Acción,62467,34
Chronicles Galaxy,Carreras,50066,37
Empire Chronicles,Aventura,28911,31
Legends Chronicles,Deportes,860,20
Empire Legends,RPG,27412,68
Dragon Empire,Deportes,43261,51
Kingdom Quest,Simulación,67283,83
Empire Empire,Simulación,3969,25
Dragon Fantasy,Carreras,68867,78
Legends Chronicles,Puzzle,17368,8
Fantasy Warrior,Carreras,14641,38
Kingdom Warrior,Puzzle,35015,90
Galaxy Dragon,Carreras,44954,46
Dragon Heroes,Puzzle,36082,72
Kingdom Quest,Acción,51398,29
Empire Kingdom,Estrategia,26131,62
Empire Kingdom,Simulación,28664,40
Quest Empire,Simulación,44853,80
Kingdom Empire,Puzzle,32520,11
Chronicles Fantasy,Acción,17840,35
Kingdom Heroes,RPG,36881,30
Empire Kingdom,Puzzle,28358,75
Empire Heroes,Puzzle,40329,29
Heroes Heroes,RPG,64799,9
Dragon Fantasy,Aventura,22376,99
Empire Kingdom,Aventura,63988,7
Warrior Heroes,Estrategia,68186,38
Chronicles Heroes,Estrategia,26126,76
Galaxy Legends,Acción,4639,9
Legends Quest,Aventura,5315,10
Heroes Chronicles,Puzzle,53573,19
Empire Fantasy,Deportes,48228,39
Empire Chronicles,Acción,24195,18
Galaxy Empire,Carreras,27904,59
Empire Empire,Acción,62767,44
Legends Chronicles,RPG,3825,97
Fantasy Fantasy,Deportes,56126,91
Legends Dragon,Puzzle,3166,13
Kingdom Fantasy,Carreras,15687,44
Kingdom Empire,Deportes,36955,57
Legends Heroes,Estrategia,31897,68
Legends Fantasy,Simulación,27649,89
Fantasy Quest,RPG,55740,65
Kingdom Quest,Acción,52476,37
Warrior Legends,RPG,12095,49
Kingdom Empire,Deportes,47106,19
Heroes Empire,Carreras,50793,68
Dragon Galaxy,Aventura,8022,75
Fantasy Heroes,Carreras,50507,20
Fantasy Kingdom,Puzzle,19786,85
Galaxy Legends,RPG,51295,5
Chronicles Dragon,Deportes,43575,99
Fantasy Fantasy,Aventura,64154,71
Empire Heroes,Puzzle,46189,57
Warrior Quest,Puzzle,35755,50
Kingdom Legends,Estrategia,29234,85
Chronicles Dragon,Carreras,16247,31
Fantasy Empire,Simulación,37254,73
Empire Legends,Acción,31502,90
Kingdom Fantasy,Acción,58190,8
Warrior Kingdom,Carreras,47669,53
Quest Dragon,RPG,56304,0
Chronicles Heroes,RPG,66130,19
Warrior Kingdom,Acción,54811,50
Heroes Chronicles,Puzzle,41467,44
Quest Legends,Aventura,61112,7
Chronicles Warrior,Simulación,31602,34
Quest Dragon,Acción,60631,24
Galaxy Empire,Acción,6147,81
Fantasy Galaxy,Simulación,15982,31
Empire Empire,Simulación,46472,46
Legends Quest,Acción,56844,33
Fantasy Fantasy,Aventura,4485,25
Chronicles Fantasy,Deportes,63941,90
Quest Heroes,RPG,1937,63
Legends Dragon,Puzzle,62367,52
Chronicles Warrior,Carreras,24139,6
Galaxy Quest,RPG,37391,67
Warrior Quest,Deportes,49786,61
Warrior Kingdom,Simulación,23354,10
Galaxy Dragon,RPG,943,90
Fantasy Galaxy,Puzzle,66678,60
Galaxy Quest,Acción,8132,57
Kingdom Kingdom,Acción,5509,35
Heroes Galaxy,Carreras,59490,32
Chronicles Dragon,Aventura,16873,42
Warrior Kingdom,Acción,3724,24
Heroes Chronicles,Carreras,51161,48
Heroes Legends,Simulación,68549,50
Galaxy Chronicles,Estrategia,7748,30
Empire Warrior,Estrategia,41640,18
Chronicles Chronicles,Aventura,1051,37
Kingdom Legends,RPG,16608,1
Dragon Quest,Simulación,16303,2
Fantasy Galaxy,Puzzle,13452,50
Chronicles Quest,Acción,68631,91
Galaxy Empire,Puzzle,6924,95
Quest Heroes,Aventura,61682,29
Dragon Warrior,Simulación,57485,29
Kingdom Legends,Simulación,47612,43
Fantasy Empire,Deportes,52883,14
Empire Empire,Puzzle,6001,86
Warrior Chronicles,Acción,65822,63
Legends Dragon,Carreras,601,65
Galaxy Legends,Simulación,55622,39
Warrior Galaxy,RPG,60186,8
Empire Galaxy,Simulación,63344,53
Quest Heroes,Aventura,50121,10
Heroes Dragon,Simulación,21475,27
Chronicles Empire,RPG,5084,98
Dragon Warrior,Deportes,8513,2
Quest Empire,Estrategia,60763,90
Galaxy Empire,Puzzle,53598,47
Dragon Empire,Puzzle,472,16
Quest Warrior,RPG,61613,32
Legends Dragon,Simulación,48747,43
Chronicles Fantasy,Puzzle,8851,7
Heroes Galaxy,Simulación,15301,16
Fantasy Galaxy,Simulación,5898,21
Galaxy Fantasy,Puzzle,19519,2
Chronicles Legends,Carreras,8475,8
Chronicles Chronicles,Acción,48858,4
Galaxy Legends,Simulación,6628,79
Chronicles Galaxy,Estrategia,1132,0
Dragon Warrior,Acción,31281,0
Legends Kingdom,Carreras,45865,57
Chronicles Heroes,Aventura,68176,96
Kingdom Heroes,RPG,17879,54
Legends Galaxy,Puzzle,30719,55
Heroes Fantasy,Acción,5415,15
Kingdom Kingdom,Puzzle,5145,46
Dragon Quest,Deportes,57708,18
Quest Fantasy,Simulación,60358,81
Kingdom Fantasy,Carreras,51981,36
Warrior Heroes,Deportes,7509,14
Quest Fantasy,Estrategia,63411,84
Empire Chronicles,Deportes,39023,97
Kingdom Chronicles,Estrategia,31654,16
Galaxy Kingdom,Acción,31360,23
Quest Warrior,RPG,63226,93
Warrior Galaxy,Acción,5092,19
Heroes Empire,Aventura,24037,32
Legends Galaxy,Acción,57098,59
Empire Kingdom,Puzzle,22932,48
Fantasy Dragon,Acción,67661,4
Legends Fantasy,Acción,61420,8
Empire Chronicles,Puzzle,15848,36
Dragon Chronicles,Estrategia,22162,79
Quest Heroes,Acción,14551,57
Kingdom Fantasy,RPG,48989,43
Dragon Empire,Puzzle,55648,5
Fantasy Galaxy,Aventura,63235,91
Heroes Kingdom,Puzzle,21400,94
Dragon Dragon,Deportes,45602,75
Heroes Fantasy,Puzzle,21529,33
Empire Galaxy,Acción,985,34
Warrior Dragon,Estrategia,6300,13
Galaxy Galaxy,Simulación,50926,76
Dragon Kingdom,Simulación,69327,82
Heroes Heroes,Estrategia,9008,37
Quest Chronicles,RPG,32514,95
Kingdom Empire,Carreras,20683,6
Heroes Quest,Estrategia,54957,10
Quest Quest,Estrategia,54570,60
Empire Chronicles,Aventura,2741,83
Heroes Chronicles,Puzzle,23837,45
Fantasy Legends,Puzzle,54533,73
Empire Kingdom,Aventura,4695,33
Quest Dragon,Aventura,15514,96
Quest Empire,Acción,27845,79
Chronicles Warrior,Puzzle,19083,68
Quest Chronicles,Simulación,62687,52
Heroes Chronicles,Aventura,56752,34
Empire Legends,Aventura,65776,25
Warrior Empire,Deportes,33800,2
Fantasy Fantasy,RPG,46736,54
Kingdom Galaxy,Carreras,13406,7
Legends Dragon,Aventura,599,15
Chronicles Heroes,Deportes,50231,69
Fantasy Empire,Acción,11897,53
Legends Empire,Estrategia,28771,38
Legends Legends,Simulación,65124,70
Empire Legends,Carreras,51447,93
Warrior Warrior,Simulación,22073,56
Kingdom Chronicles,Aventura,5727,98
Empire Fantasy,Simulación,57659,69
Kingdom Dragon,RPG,28187,64
Kingdom Chronicles,Estrategia,31571,73
Warrior Kingdom,Estrategia,58758,35
Empire Legends,Simulación,14437,52
Warrior Empire,Aventura,33145,62
Dragon Quest,Acción,2626,80
Quest Empire,Aventura,51044,64
Galaxy Fantasy,RPG,23367,58
Legends Warrior,RPG,24336,93
Warrior Dragon,RPG,51856,94
Fantasy Dragon,RPG,20094,95
Warrior Warrior,Deportes,56771,61
Empire Dragon,Deportes,48258,10
Legends Quest,Acción,35678,79
Quest Heroes,Carreras,30533,69
Quest Dragon,RPG,22659,88
Empire Chronicles,Acción,65012,69
Warrior Chronicles,Deportes,32632,96
Warrior Legends,Carreras,16894,28
Legends Heroes,RPG,13737,65
Dragon Dragon,RPG,11999,19
Galaxy Fantasy,Puzzle,38446,46
Fantasy Chronicles,Simulación,56638,8
Quest Galaxy,Estrategia,12693,62
Dragon Chronicles,Puzzle,14421,80
Fantasy Empire,RPG,67534,83
Heroes Legends,Simulación,58804,86
Fantasy Legends,Carreras,50659,29
Dragon Chronicles,RPG,64475,53
Galaxy Empire,RPG,21172,31
Fantasy Legends,RPG,11881,26
Warrior Fantasy,Puzzle,44002,41
Warrior Legends,Estrategia,65316,100
Empire Warrior,Acción,5425,66
Heroes Chronicles,Estrategia,18749,96
Galaxy Empire,Acción,56469,100
Empire Dragon,Acción,13299,10
Dragon Legends,Aventura,53955,10
Quest Dragon,Aventura,29119,40
Empire Dragon,Estrategia,14781,38
Quest Fantasy,RPG,38728,29
Kingdom Legends,Acción,44202,87
Dragon Quest,Aventura,48284,49
Empire Kingdom,RPG,46027,8
Legends Heroes,Acción,62643,35
Galaxy Kingdom,Deportes,37108,83
Galaxy Kingdom,Estrategia,27605,78
Empire Legends,Estrategia,46751,10
Legends Warrior,RPG,45470,58
Empire Quest,Deportes,36732,82
Quest Quest,Puzzle,20502,22
Heroes Chronicles,Deportes,6555,64
Quest Quest,Simulación,35268,67
Empire Heroes,Acción,50997,65
Empire Empire,Aventura,4474,7
Kingdom Galaxy,Aventura,54688,9
Fantasy Galaxy,RPG,694,15
Chronicles Legends,Deportes,49725,76
Empire Kingdom,Deportes,29496,42
Legends Legends,Deportes,40940,43
Empire Warrior,Simulación,25929,15
Kingdom Warrior,RPG,24927,66
Chronicles Fantasy,RPG,31589,77
Galaxy Kingdom,Simulación,65619,70
Chronicles Galaxy,Carreras,62999,66
Galaxy Fantasy,Deportes,56309,63
Dragon Fantasy,Estrategia,41412,43
Quest Fantasy,Deportes,30654,4
Chronicles Dragon,Estrategia,14013,9
Legends Quest,Simulación,21233,77
Heroes Kingdom,Deportes,1039,54
